[INFO ] [2021-06-19 21:17:40,280] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 15:50:03,918] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-27 15:50:04,079] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 15:50:06,330] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-27 15:50:06,402]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:50:06,402] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-27 15:50:08,770] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-27 15:50:08,896]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:50:09,212] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-27 15:50:09,872] User_02_Login - Step 02: Enter to Email textbox with value testing8596@live.com
[INFO ] [2021-08-27 15:50:10,082] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 15:50:10,234] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-27 15:50:11,203] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-27 15:50:11,325]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 15:50:12,586] OS name = windows 7
[INFO ] [2021-08-27 15:50:12,603] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-27 15:51:48,632] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 15:51:48,912]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:51:48,918] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 15:51:50,557] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 15:51:50,678] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 15:51:50,851] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-27 15:51:51,010] User_01_Register - Step 06: Enter to Email textbox with value testing67833@live.com
[INFO ] [2021-08-27 15:51:51,190] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 15:51:51,371] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-27 15:51:51,535] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 15:51:53,680] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-27 15:51:53,760]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:51:53,760] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-27 15:51:55,558] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-27 15:51:55,672]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 15:51:55,955] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-27 15:51:57,205] User_02_Login - Step 02: Enter to Email textbox with value testing67833@live.com
[INFO ] [2021-08-27 15:51:57,359] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 15:51:57,506] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-27 15:51:58,442] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-27 15:51:58,540]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 15:51:59,773] OS name = windows 7
[INFO ] [2021-08-27 15:51:59,781] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-27 16:03:29,115] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 16:03:29,395]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:03:29,403] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 16:03:30,943] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 16:03:31,049] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 16:03:31,236] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-27 16:03:31,401] User_01_Register - Step 06: Enter to Email textbox with value testing72166@live.com
[INFO ] [2021-08-27 16:03:31,575] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 16:03:31,764] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-27 16:03:31,934] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 16:03:34,045] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-27 16:03:34,107]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:03:34,107] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-27 16:03:36,536] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-27 16:03:36,743]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:03:37,036] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-27 16:03:38,431] User_02_Login - Step 02: Enter to Email textbox with value testing72166@live.com
[INFO ] [2021-08-27 16:03:38,592] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 16:03:38,743] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-27 16:03:41,103] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-27 16:03:41,236]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 16:03:42,981] OS name = windows 7
[INFO ] [2021-08-27 16:03:42,991] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-27 16:08:38,889] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 16:08:39,184]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:08:39,196] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 16:08:41,233] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 16:08:41,395] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 16:08:41,599] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-27 16:08:41,789] User_01_Register - Step 06: Enter to Email textbox with value testing32525@live.com
[INFO ] [2021-08-27 16:08:41,975] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 16:08:42,144] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-27 16:08:42,346] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 16:08:44,455] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-27 16:08:44,671]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:08:44,672] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-27 16:08:47,036] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-27 16:08:47,112]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:08:47,416] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-27 16:08:48,005] User_02_Login - Step 02: Enter to Email textbox with value testing32525@live.com
[INFO ] [2021-08-27 16:08:48,246] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 16:08:48,442] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-27 16:08:50,901] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-27 16:08:51,015]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 16:08:51,529] OS name = windows 7
[INFO ] [2021-08-27 16:10:36,014] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 16:10:36,334]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:10:36,341] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 16:10:38,497] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 16:10:38,632] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 16:10:38,872] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-27 16:10:39,062] User_01_Register - Step 06: Enter to Email textbox with value testing53748@live.com
[INFO ] [2021-08-27 16:10:39,243] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 16:10:39,428] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-27 16:10:39,599] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 16:10:41,777] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-27 16:10:41,998]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:10:41,998] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-27 16:10:43,602] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-27 16:10:43,727]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:10:44,036] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-27 16:10:45,212] User_02_Login - Step 02: Enter to Email textbox with value testing53748@live.com
[INFO ] [2021-08-27 16:10:45,375] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 16:10:45,536] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-27 16:10:47,938] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-27 16:10:48,124]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 16:10:50,143] OS name = windows 7
[INFO ] [2021-08-27 16:10:50,212] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-27 16:40:08,833] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 16:40:09,385]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:40:09,392] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 16:40:11,266] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 16:40:11,375] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 16:40:11,584] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-27 16:40:11,749] User_01_Register - Step 06: Enter to Email textbox with value testing45633@live.com
[INFO ] [2021-08-27 16:40:11,945] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 16:40:12,117] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-27 16:40:12,302] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 16:40:14,478] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-27 16:40:14,552]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:40:14,552] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-27 16:40:16,265] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-27 16:40:16,418]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 16:40:16,759] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-27 16:40:17,894] User_02_Login - Step 02: Enter to Email textbox with value testing45633@live.com
[INFO ] [2021-08-27 16:40:18,062] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 16:40:18,239] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-27 16:40:19,181] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-27 16:40:19,267]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 16:40:21,119] OS name = windows 7
[INFO ] [2021-08-27 16:40:21,134] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-27 19:22:10,607] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 19:22:10,838]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 19:22:10,843] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 19:22:12,431] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 19:22:12,558] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 19:22:12,735] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-27 19:22:12,897] User_01_Register - Step 06: Enter to Email textbox with value testing74520@live.com
[INFO ] [2021-08-27 19:22:13,071] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 19:22:13,255] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-27 19:22:13,411] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 19:22:15,573] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-27 19:22:15,642]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 19:22:15,644] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-27 19:22:17,173] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-27 19:22:17,255]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 19:22:17,506] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-27 19:22:18,088] User_02_Login - Step 02: Enter to Email textbox with value testing74520@live.com
[INFO ] [2021-08-27 19:22:18,296] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-27 19:22:18,469] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-27 19:22:20,888] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-08-27 19:22:21,009]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 19:22:22,192] OS name = windows 7
[INFO ] [2021-08-27 19:22:22,199] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-08-27 19:31:08,307] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 19:31:08,550]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 19:31:08,557] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 19:31:10,169] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 19:31:10,303] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-27 19:31:10,497] User_01_Register - Step 05: Enter to Lastname textbox
